TRS1007_1,TRS1:The God Question,Wed,20/05/2015,14:00 - 15:30,Hunter Hall West
ENGLIT4028_1,Victorian Popular Fiction,Wed,20/05/2015,14:00 - 16:00,Rm 356 Gilbert Scott Conference Suite
TRS4046_1,Classical Hebrew for Honours,Thu,21/05/2015,14:00 - 16:00,Senate Room
ENGLANG4017_1,Semantics of English (8b),Thu,21/05/2015,14:00 - 17:00,Randolph Hall
ENGLANG4012_1,Onomastics (4a),Fri,22/05/2015,09:30 - 12:30,Sir Charles Wilson Building Seminar Rooms
ENGLIT4070_1,Poetry: 1750_1910,Fri,22/05/2015,09:30 - 11:30,Bute Hall
ENGLIT4068_1,Writing Africa,Fri,22/05/2015,14:00 - 16:00,Hunter Hall West
