STATS5022_1,Principles of Prob & Stats (M),Fri,08/05/2015,09:30 - 11:00,Hunter Hall East
MATHS5038_1,5M: Adv Alg Geom Topology,Fri,08/05/2015,09:30 - 12:30,Design Studio B (427B) James Watt Building
MATHS4076_1,Methods in Complex Analysis,Fri,08/05/2015,14:00 - 15:30,O.T.C. Drill Hall
MATHS3016_1,MATHS 3U,Fri,08/05/2015,14:00 - 15:30,O.T.C. Drill Hall
MATHS1005_1,Maths 1Y,Mon,11/05/2015,09:30 - 11:30,Randolph Hall
MATHS5039_1,5M: Adv Diff Geom & Topology,Mon,11/05/2015,09:30 - 12:30,Senate Room
MATHS4072_1,Algebra,Mon,11/05/2015,09:30 - 12:30,Senate Room
MATHS3021_1,MATHS 3R,Mon,11/05/2015,09:30 - 11:00,Hunter Hall East
MATHS4110_1,4H: PDEs,Mon,11/05/2015,09:30 - 12:30,Room 220/220a Kelvin Building
STATS5054_1,Linear Mixed Models (M),Mon,11/05/2015,14:00 - 15:30,Room 629 Rankine Building
MATHS2007_1,Maths 2E,Mon,11/05/2015,14:00 - 15:30,"Randolph Hall,Bute Hall"
MATHS5077_1,5E: Topics in Algebra,Mon,11/05/2015,14:00 - 15:30,Randolph Hall
MATHS4111_1,4H: Topics in Algebra,Mon,11/05/2015,14:00 - 15:30,Randolph Hall
STATS4045_1,Linear Mixed Models,Mon,11/05/2015,14:00 - 15:30,Room 629 Rankine Building
MATHS5068_1,5E: Fluid Mechanics,Tue,12/05/2015,14:00 - 15:30,Senate Room
MATHS4102_1,4H: Fluid Mechanics,Tue,12/05/2015,14:00 - 15:30,Senate Room
STATS5011_1,Statistical Genetics (Level M),Tue,12/05/2015,14:00 - 15:30,Senate Room
STATS4041_1,Bayesian Statistics,Wed,13/05/2015,09:30 - 11:00,Kelvin Gallery
MATHS5046_1,5M: Elasticity,Wed,13/05/2015,09:30 - 12:30,Rm 355 Gilbert Scott Conference Suite
STATS5014_1,Bayesian Statistics (Level M),Wed,13/05/2015,09:30 - 11:00,Kelvin Gallery
MATHS4112_1,4H: Alg & Geom Topology,Wed,13/05/2015,14:00 - 17:00,Hunter Hall East
MATHS5043_1,5M: Applied Methods (SMSTC),Thu,14/05/2015,09:30 - 12:30,O.T.C. Drill Hall
STATS5015_1,Biostatistics (Level M),Thu,14/05/2015,14:00 - 15:30,Fore Hall
MATHS5040_1,5M: Adv Fun Anal (SMSTC),Thu,14/05/2015,14:00 - 17:00,Room 208 John McIntyre Bldg
STATS4006_1,Biostatistics 3,Thu,14/05/2015,14:00 - 15:30,Fore Hall
STATS5013_1,Adv. Bayesian Methods Level M,Fri,15/05/2015,09:30 - 11:00,Senate Room
STATS5027_1,Sampling & Databases _ Level M,Fri,15/05/2015,09:30 - 11:00,Senate Room
STATS4038_1,Advanced Bayesian Methods,Fri,15/05/2015,09:30 - 11:00,Senate Room
STATS4049_1,Sampling and Databases,Fri,15/05/2015,09:30 - 11:00,Senate Room
MATHS3020_1,MATHS 3Q,Fri,15/05/2015,14:00 - 15:30,Room 220/220a Kelvin Building
MATHS2025_1,MATHS 2T,Fri,15/05/2015,14:00 - 15:30,O.T.C. Drill Hall
MATHS4078_1,Mech of Rigid & Deform Bodies,Fri,15/05/2015,14:00 - 17:00,Senate Room
MATHS4104_1,4H: Further Complex Analysis,Mon,18/05/2015,09:30 - 11:00,Room 201 John McIntyre Bldg
