BIOL4001_1,Advanced Neuroanatomy opt,Tue,05/05/2015,14:00 - 17:00,Western Infirmary LT Foyer Area
BIOL4050_1,Freshwater Ecology opt,Tue,05/05/2015,14:00 - 17:00,O.T.C. Drill Hall
BIOL4010_1,Biochemistry 3B Paper 1,Wed,06/05/2015,09:30 - 12:30,Room 208 John McIntyre Bldg
BIOL4075_1,Molec & Cell Biol 3B Paper 1,Wed,06/05/2015,09:30 - 12:30,Room 201 John McIntyre Bldg
BIOL3008_1,Biomolec Sci 3B: M&CB Paper 1,Wed,06/05/2015,09:30 - 12:30,Room 201 John McIntyre Bldg
BIOL4052_1,Genetics 3B Paper 1,Wed,06/05/2015,09:30 - 12:30,Room 201 John McIntyre Bldg
BIOL2017_1,Microbiology 2 (2c),Wed,06/05/2015,14:00 - 16:00,Bute Hall
BIOL4186_1,Immuno Basis Inflamm Dis opt,Thu,07/05/2015,14:00 - 17:00,Room 201 John McIntyre Bldg
BIOL4212_1,Ecological Speciation opt,Thu,07/05/2015,14:00 - 17:00,O.T.C. Drill Hall
BIOL4123_1,Stem Cells opt,Thu,07/05/2015,14:00 - 17:00,O.T.C. Drill Hall
BIOL4190_1,Bio_Imaging in Life Sci Opt,Thu,07/05/2015,14:00 - 16:00,Room 208 John McIntyre Bldg
BIOL4117_1,Probs in Mammaln Reproduct opt,Thu,07/05/2015,14:00 - 17:00,O.T.C. Drill Hall
BIOL4026_1,Cell Physiol of Exercise opt,Thu,07/05/2015,14:00 - 17:00,Western Infirmary LT Seminar Room 114
BIOL4223_1,Emerging Viruses opt,Thu,07/05/2015,14:00 - 17:00,Western Infirmary LT Foyer Area
BIOL4110_1,Plant Biotechnology opt,Thu,07/05/2015,14:00 - 17:00,Western Infirmary LT Seminar Room 114
BIOL4055_1,Human Molecular Genetics opt,Thu,07/05/2015,14:00 - 17:00,Room 201 John McIntyre Bldg
BIOL4005_1,Applying Ecology opt,Thu,07/05/2015,14:00 - 17:00,Western Infirmary LT Seminar Room 112
BIOL4064_1,Investigate Biol Funct opt,Thu,07/05/2015,14:00 - 15:30,Rm 250 Gilbert Scott Conference Suite
BIOL4222_1,Grand Challenges Med Micro opt,Thu,07/05/2015,14:00 - 17:00,O.T.C. Drill Hall
BIOL4027_1,Cell Signalling & Disease opt,Thu,07/05/2015,14:00 - 17:00,Room 201 John McIntyre Bldg
BIOL4225_1,Functional Measurement opt,Thu,07/05/2015,14:00 - 17:00,Western Infirmary LT Foyer Area
BIOL4030_1,Chemo Resist & Para Contl opt,Thu,07/05/2015,14:00 - 17:00,Room 201 John McIntyre Bldg
BIOL2003_1,Building An Organism 2 (4b),Fri,08/05/2015,09:30 - 11:00,"Hunter Hall East,Hunter Hall West"
BIOL4135_1,Zoology Adv Studies 4,Fri,08/05/2015,09:30 - 11:00,Fore Hall
BIOL4068_1,Marine & FW Biol Adv Studies 4,Fri,08/05/2015,09:30 - 11:00,Fore Hall
BIOL4088P_1,Nutrition Project/Adv Studies,Fri,08/05/2015,09:30 - 10:30,Senate Room
BIOL4062_1,Integrated Human 3,Mon,11/05/2015,14:00 - 17:00,Hunter Hall West
BIOL3015_1,Sports Science 3A,Mon,11/05/2015,14:00 - 17:00,Hunter Hall West
BIOL3012_1,Integrated Human D3,Mon,11/05/2015,14:00 - 17:00,Hunter Hall West
BIOL4107_1,Physiology & Sports Science 3A,Mon,11/05/2015,14:00 - 17:00,Hunter Hall West
BIOL4106_1,Phys Adv Studies 4 (Comb),Tue,12/05/2015,09:30 - 12:30,O.T.C. Drill Hall
BIOL4102_1,P&SS Adv Studies 4,Tue,12/05/2015,09:30 - 12:30,O.T.C. Drill Hall
BIOL4105_1,Physiology Adv Studies 4,Tue,12/05/2015,09:30 - 12:30,O.T.C. Drill Hall
