PHIL4039_1,Political Philosophy,Wed,29/04/2015,14:00 - 16:00,Design Studio A (427A) James Watt Building
HIST2011_1,Hist 2B: Making of Mod Socs,Thu,30/04/2015,09:30 - 11:00,"Hunter Hall East,Hunter Hall West"
CLASSIC4007_1,Roman Art,Thu,30/04/2015,09:30 - 11:30,Room 630 Rankine Building
HIST4077_1,Frankish Gaul: Barbarian Rul,Thu,30/04/2015,14:00 - 16:00,Rm 250 Gilbert Scott Conference Suite
ARCH4030_1,Hist Landscapes Scot Cntryside,Thu,30/04/2015,14:00 - 16:00,Room 601 Rankine Building
ARTMED4024_1,Intro to Video Game Studies,Fri,01/05/2015,09:30 - 11:30,Room 227 St Andrews Building
ARCH4016_1,British Neolithic,Fri,01/05/2015,09:30 - 11:30,Kelvin Gallery
HIST4211_1,France 1789_1914.,Fri,01/05/2015,09:30 - 11:30,Senate Room
PHIL4042_1,SH Reading Sem: Phil of Psych,Fri,01/05/2015,14:00 - 16:00,Room 234 St Andrew's Building
PHIL4009_1,Emotions,Tue,05/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
CELTCIV4006_1,Intro to Early Gaelic,Tue,05/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
HIST4215_1,Religion and Society (Hons),Tue,05/05/2015,09:30 - 11:30,Design Studio B (427B) James Watt Building
HIST1020_1,Hist 1B: Europe Rising,Tue,05/05/2015,09:30 - 11:00,"Bute Hall,Kelvin Gallery"
LATIN4011_1,Roman Fiction,Tue,05/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
CELTCIV4034_1,The Finn Cycle,Tue,05/05/2015,14:00 - 16:00,Fore Hall
GAELIC1001_1,Gaelic 1A,Wed,06/05/2015,09:30 - 11:30,Rooms 323 & 324 Kelvin Building
ARCH1002_1,Arch 1B: Arch of Mod World,Wed,06/05/2015,09:30 - 11:00,Hunter Hall East
GAELIC3001_2,GAELIC 3 PAPER 2,Wed,06/05/2015,09:30 - 11:00,Room 220/220a Kelvin Building
ARCH4018_1,Northern Britons 400_1100,Wed,06/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
GREEK4012_1,Greek Lyric Poetry,Wed,06/05/2015,09:30 - 11:30,Room 601 Rankine Building
LATIN4005_1,Latin Unprepared Translation,Wed,06/05/2015,09:30 - 11:30,Randolph Hall
PHIL4057_1,Structure of the World,Wed,06/05/2015,14:00 - 16:00,Bute Hall
LATIN4008_1,Latin Historiography,Wed,06/05/2015,14:00 - 16:00,Kelvin Gallery
PHIL4028_1,Philosophy of Language,Wed,06/05/2015,14:00 - 16:00,Room 220/220a Kelvin Building
HIST4016_1,"Patriarchy, Sex and Gender",Wed,06/05/2015,14:00 - 16:00,Room 601 Rankine Building
ARTMED5031_1,Resrch Methds and Pro Studs,Wed,06/05/2015,14:00 - 17:00,Gym St. Andrews Building
GAELIC4002_1,B¿rdachd Cogaidh,Wed,06/05/2015,14:00 - 16:00,Rooms 323 & 324 Kelvin Building
CELTCIV4007_1,Literacy in Med Celtic Soc,Thu,07/05/2015,09:30 - 11:30,Design Studio B (427B) James Watt Building
PHIL1002_1,Philosophy 1M,Thu,07/05/2015,09:30 - 11:00,"Bute Hall,Kelvin Gallery"
PHIL4022_1,Metaphysics,Thu,07/05/2015,09:30 - 11:30,Design Studio B (427B) James Watt Building
HIST4019_1,"Rebellion, Treason & Political",Thu,07/05/2015,09:30 - 11:30,Room 208 John McIntyre Bldg
ARTMED4008_1,"Heritage, Cultural & Infor",Thu,07/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
CLASSIC1002_1,Classical Civilisation 1B,Thu,07/05/2015,14:00 - 15:30,"Randolph Hall,Senate Room"
