HIST4124_1,Scottish Popular Culture,Thu,14/05/2015,14:00 - 16:00,Kelvin Gallery
PHIL4004_1,Contemporary Ethics,Thu,14/05/2015,14:00 - 16:00,Kelvin Gallery
LATIN5002_1,Adv Latin for Postgrads 2,Fri,15/05/2015,09:30 - 11:30,Fore Hall
HIST4226_1,Society and Religion Hons,Fri,15/05/2015,09:30 - 11:30,O.T.C. Drill Hall
LATIN5004_1,Basic Latin for Postgrads 2,Fri,15/05/2015,09:30 - 11:30,Fore Hall
LATIN1002_1,Latin 1B,Fri,15/05/2015,09:30 - 11:30,Fore Hall
LATIN2004_1,Latin 2D,Fri,15/05/2015,09:30 - 11:30,Fore Hall
LATIN2002_1,Latin 2B,Fri,15/05/2015,09:30 - 11:30,Fore Hall
PHIL4041_1,SH Reading Sem:Phil Time Trave,Fri,15/05/2015,09:30 - 11:30,Room 201 John McIntyre Bldg
LATIN4004_1,Basic Latin For Honours 2,Fri,15/05/2015,09:30 - 11:30,Fore Hall
HIST4044_1,Anarchy&Soc:Reign King Stephen,Fri,15/05/2015,14:00 - 16:00,Hunter Hall West
PHIL4030_1,Philosophy of Mind,Fri,15/05/2015,14:00 - 16:00,Design Studio A (427A) James Watt Building
ARTMED4010_1,Kant,Mon,18/05/2015,09:30 - 11:30,Kelvin Gallery
HIST4233_1,The Founding of Scotland Hons,Mon,18/05/2015,09:30 - 11:30,Bute Hall
ARCH4011_1,RIAD,Mon,18/05/2015,14:00 - 16:00,Sir Charles Wilson Building Seminar Rooms
CLASSIC4001_1,Athenian Democracy,Mon,18/05/2015,14:00 - 15:30,Rm 253 Gilbert Scott Conference Suite
PHIL4011_1,Epistemology,Mon,18/05/2015,14:00 - 16:00,Bute Hall
HIST4234_1,"Gender, Sexuality & Modernity",Tue,19/05/2015,09:30 - 11:30,Rm 253 Gilbert Scott Conference Suite
ARCH4019_1,Theory & Interpretation Arch,Tue,19/05/2015,09:30 - 11:30,O.T.C. Drill Hall
CLASSIC5013_1,Further Topic in Classic Civ 2,Tue,19/05/2015,09:30 - 11:00,Kelvin Gallery
GAELIC4040_1,Language Planning Scotland,Tue,19/05/2015,09:30 - 11:30,Hunter Hall West
PHIL4044_1,Liberalism,Tue,19/05/2015,14:00 - 16:00,Kelvin Gallery
PHIL4017_1,History Of Moral & Political,Tue,19/05/2015,14:00 - 16:00,Kelvin Gallery
HIST4193_1,Flodden to Cullodent,Tue,19/05/2015,14:00 - 16:00,Rm 356 Gilbert Scott Conference Suite
HIST4031_1,First Scottish War of Indepenc,Wed,20/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
ARTMED1002_1,Digital Media & Info Studs 1B,Wed,20/05/2015,09:30 - 11:00,Bute Hall
PHIL4018_1,Mind in the Scot Enlightenment,Wed,20/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
CLASSIC4021_1,Greeks & Romans,Wed,20/05/2015,14:00 - 16:00,Kelvin Gallery
ARTMED5002_1,2D Digitisation,Wed,20/05/2015,14:00 - 16:00,Kelvin Gallery
ARTMED2002_1,Digital Media & Info Studs 2B,Wed,20/05/2015,14:00 - 15:30,Hunter Hall West
ARTMED4001_1,2D Digitisation: Theory&Prac,Wed,20/05/2015,14:00 - 16:00,Kelvin Gallery
GREEK4009_1,Greek Unprepared Translation,Wed,20/05/2015,14:00 - 16:00,Kelvin Gallery
HIST4102_1,"Pagans, Princes and Priests",Wed,20/05/2015,14:00 - 16:00,Kelvin Gallery
