GAELIC4041_1,Folklore of Gaelic Scotland,Thu,07/05/2015,14:00 - 16:00,Room 234 St Andrew's Building
HIST4210_1,"European Politics, 1860_1914",Thu,07/05/2015,14:00 - 16:00,Room 227 St Andrews Building
CLASSIC4060_1,Lyric poems and performance,Fri,08/05/2015,09:30 - 11:00,Sir Charles Wilson Building Seminar Rooms
CELTCIV2002_1,Celtic Civilisation 2B,Fri,08/05/2015,09:30 - 11:00,Room 237 St Andrew's Building
CELTCIV4001_1,Adv Med Welsh Texts,Fri,08/05/2015,09:30 - 11:30,Room 208 John McIntyre Bldg
GAELIC4008_1,Guth Nam Ban,Fri,08/05/2015,09:30 - 11:30,Rm 253 Gilbert Scott Conference Suite
GAELIC2001_1,Gaelic 2A,Fri,08/05/2015,14:00 - 16:00,Room 601 Rankine Building
GAELIC4010_1,Intro To Modern Irish,Fri,08/05/2015,14:00 - 16:00,Rm 250 Gilbert Scott Conference Suite
HIST4203_1,Migrant Nation: Scot&Mod World,Fri,08/05/2015,14:00 - 16:00,Rm 356 Gilbert Scott Conference Suite
ARTMED4004_1,Consciousness,Mon,11/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
CLASSIC4056_1,The Invention of History,Mon,11/05/2015,09:30 - 11:00,Hunter Hall East
CELTCIV4016_1,Celtic Place_Names Scotland,Mon,11/05/2015,14:00 - 16:00,Rm 250 Gilbert Scott Conference Suite
PHIL4034_1,Philosophy of Religion,Mon,11/05/2015,14:00 - 16:00,Rm 250 Gilbert Scott Conference Suite
HIST4230_1,Middle Eastern Cities,Mon,11/05/2015,14:00 - 16:00,Room 601 Rankine Building
PHIL4043_1,Wittgenstein,Tue,12/05/2015,09:30 - 11:30,Senate Room
HIST4112_1,Renaissance Florence,Tue,12/05/2015,09:30 - 11:30,Senate Room
ARTMED4007_1,"Entrprse,Creativity&Ctnzshp",Tue,12/05/2015,09:30 - 11:00,Design Studio A (427A) James Watt Building
ARCH4014_1,Settle & Soc in Scand Scot,Tue,12/05/2015,09:30 - 11:30,Senate Room
CLASSIC4030_1,Res Publica,Tue,12/05/2015,14:00 - 15:30,Senate Room
PHIL4016_1,History Of Modern Philosophy,Tue,12/05/2015,14:00 - 16:00,Hunter Hall West
GREEK5004_1,Basic Greek for Postgrads 2,Tue,12/05/2015,14:00 - 16:00,O.T.C. Drill Hall
GREEK1002_1,Greek 1B,Tue,12/05/2015,14:00 - 16:00,O.T.C. Drill Hall
CELTCIV1002_1,Celtic Civilisation 1B,Wed,13/05/2015,09:30 - 11:00,"Senate Room,Rm 250 Gilbert Scott Conference Suite"
CLASSIC4010_1,The Roman Stage,Wed,13/05/2015,09:30 - 11:30,Room 237 St Andrew's Building
ARCH4008_1,Historical Landscapes East Med,Wed,13/05/2015,14:00 - 16:00,Randolph Hall
HIST4228_1,The War on Drugs Hons,Wed,13/05/2015,14:00 - 16:00,Randolph Hall
HIST4216_1,Sex & Religion in Britain,Thu,14/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
PHIL2001_1,Phil 2K:Know/Mean/Infer,Thu,14/05/2015,09:30 - 11:00,Hunter Hall East
GAELIC5001_1,Gaelic Ab Initio PG,Thu,14/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
GAELIC1003_1,Gaelic 1B,Thu,14/05/2015,09:30 - 11:30,Sir Charles Wilson Building Seminar Rooms
GREEK2002_1,Greek 2B,Thu,14/05/2015,09:30 - 11:30,Bute Hall
GREEK5002_1,Adv Greek for Postgrads 2,Thu,14/05/2015,09:30 - 11:30,Bute Hall
ARCH4026_1,Comp_Based Graph Analysis Arch,Thu,14/05/2015,09:30 - 11:30,Room 630 Rankine Building
